"","count","site","yr","observerAge","day","firstSurvey","latitude","lineCov"
"1009492",0,"site354",2009,43,162,1,62.32,1
"1010435",3,"site355",2011,54,154,0,62.54,1
"1010437",1,"site355",2006,31,157,0,62.54,1
"1010816",8,"site355",2004,29,163,1,62.54,1
"1010962",1,"site355",2009,52,155,0,62.54,1
"1011185",4,"site355",2008,51,156,1,62.54,1
"1011443",6,"site355",2012,55,156,0,62.54,1
"1011710",0,"site355",2005,30,165,0,62.54,1
"1012112",5,"site355",2010,53,155,0,62.54,1
"1012572",2,"site356",2008,33,159,1,62.54,1
"1012613",6,"site356",2005,61,152,1,62.54,1
"1012934",1,"site356",2009,34,158,0,62.54,1
"1013129",3,"site356",2007,63,154,0,62.54,1
"1013402",1,"site356",2011,38,154,1,62.54,0.9875
"1014171",3,"site357",2000,49,159,0,62.32,1
"1014195",3,"site357",2004,53,148,0,62.32,1
"1015183",1,"site357",2009,58,148,0,62.32,1
"1015433",5,"site357",2002,51,150,0,62.32,1
"1015937",3,"site357",2012,37,157,0,62.32,1
"1015970",9,"site357",1998,47,156,0,62.32,1
"1016151",1,"site357",2008,57,155,0,62.32,1
"1016236",6,"site357",1999,48,151,0,62.32,1
"1016446",4,"site357",2005,54,146,0,62.32,1
"1016690",3,"site357",2003,52,154,0,62.32,1
"1017126",2,"site357",2011,35,149,1,62.32,1
"1017230",5,"site358",2012,39,158,0,62.31,1
"1017381",9,"site358",2007,40,155,0,62.31,1
"1017528",3,"site358",2003,45,166,1,62.31,1
"1017949",2,"site358",2011,38,147,1,62.31,1
"1018263",6,"site358",2006,39,156,1,62.31,1
"1018377",4,"site358",2008,41,157,0,62.31,1
"1018906",19,"site359",2012,39,146,1,62.54,1
"1018930",3,"site359",2005,39,161,1,62.54,0.9625
"1019443",6,"site359",2000,32,163,1,62.54,0.98125
"1019661",20,"site359",2008,42,154,1,62.54,1
"1020255",3,"site359",2006,40,161,0,62.54,0.9625
"1020468",9,"site359",2007,41,157,0,62.54,0.9625
"1020809",0,"site359",2010,35,161,1,62.54,1
"1021541",2,"site360",2011,61,153,0,62.54,0.9375
"1021734",0,"site360",2009,59,150,0,62.54,0.975
"1021765",5,"site360",2003,53,159,1,62.54,1
"1021842",6,"site360",2012,62,157,0,62.54,0.9375
"1022761",5,"site360",2004,54,155,0,62.54,1
"1022906",0,"site360",2006,56,155,0,62.54,0.9
"1023020",2,"site360",2007,57,156,0,62.54,1
"1023186",4,"site360",2008,58,152,0,62.54,0.975
"1023212",1,"site360",2010,60,150,0,62.54,0.9625
"1023574",9,"site361",2008,41,166,0,62.31,1
"1023836",3,"site361",2001,34,157,1,62.31,1
"1024461",13,"site361",2012,60,157,0,62.31,1
"1024481",2,"site361",1998,69,159,0,62.31,1
"1024711",6,"site361",2007,40,154,0,62.31,1
"1024964",6,"site361",1999,70,159,0,62.31,1
"1025769",1,"site361",2006,39,155,0,62.31,1
"1026143",8,"site361",2011,59,148,1,62.31,1
"1026328",9,"site361",2004,37,160,0,62.31,1
"1026540",0,"site362",2007,34,158,1,62.31,0.1
"1026860",0,"site362",2010,48,160,1,62.31,0.1
"1026881",0,"site362",2012,50,159,0,62.31,0.1
"1027324",0,"site362",2006,70,159,1,62.31,0.1125
"1027429",0,"site362",2011,49,156,0,62.31,0.1
"1028357",3,"site363",2010,58,157,1,62.53,0.975
"1028592",1,"site363",2004,38,156,1,62.53,0.9875
"1028804",2,"site363",2006,62,154,1,62.53,0.975
"1028819",7,"site363",2007,34,159,1,62.53,0.9625
"1028860",8,"site363",2008,54,163,1,62.53,0.975
"1029634",10,"site363",2012,39,145,0,62.53,0.975
"1030223",3,"site364",1998,54,157,0,62.53,0.98125
"1030448",7,"site364",2012,39,144,1,62.53,1
"1030997",5,"site364",2003,45,167,1,62.53,1
"1031563",2,"site364",2006,62,155,1,62.53,1
"1031589",1,"site364",2009,62,156,0,62.53,0.95
"1031792",2,"site364",2008,61,157,1,62.53,1
"1032002",0,"site364",2010,63,156,0,62.53,0.9375
"1032233",0,"site365",2010,28,179,1,62.72,1
"1033227",0,"site365",2007,23,172,1,62.72,1
"1033244",0,"site365",2012,19,179,1,62.72,1
"1033326",0,"site365",2001,50,160,1,62.72,1
"1033483",0,"site365",2008,26,165,1,62.72,1
"1033873",0,"site365",2011,29,154,0,62.72,1
"1033960",0,"site366",2000,49,157,1,62.73,0.9625
"1034041",0,"site366",2005,47,169,1,62.73,0.95
"1034888",0,"site366",2012,46,159,1,62.73,0.975
"1035092",0,"site366",2007,23,171,1,62.73,0.95
"1035145",0,"site366",2011,29,156,1,62.73,1
"1035483",0,"site366",2010,65,172,0,62.73,0.9625
"1035880",0,"site366",2009,64,171,1,62.73,0.9625
"1036046",0,"site366",2003,69,175,1,62.73,0.9375
"1036062",0,"site366",2002,51,161,0,62.73,0.9625
"1036968",0,"site367",2012,68,180,0,62.95,0.925
"1037237",0,"site367",2007,23,170,1,62.95,0.9
"1037361",0,"site367",2009,33,172,0,62.95,0.7
"1037484",0,"site367",2006,62,177,1,62.95,0.9
"1037833",0,"site367",2005,29,169,1,62.95,0.675
"1038024",0,"site367",2008,26,173,1,62.95,0.825
"1038129",0,"site367",1998,30,183,1,62.95,0.832142857142857
"1038413",0,"site367",2010,66,179,0,62.95,0.9
"1038655",0,"site368",2010,37,160,1,62.74,1
"1038758",0,"site368",2005,32,173,1,62.74,1
"1038832",0,"site368",2007,32,160,1,62.74,1
"1038894",1,"site368",2011,29,155,1,62.74,1
"1039219",0,"site368",2000,49,158,1,62.74,1
"1039336",0,"site368",2008,26,163,1,62.74,1
"1039643",1,"site368",2009,27,171,0,62.74,1
"1040612",1,"site369",2007,23,169,1,62.75,1
"1041308",0,"site369",2010,37,167,1,62.75,1
"1041651",5,"site369",2009,27,170,1,62.75,1
"1041655",0,"site369",2002,65,161,1,62.75,1
"1041849",0,"site370",2007,63,183,1,62.97,0.9875
"1041902",0,"site370",2012,68,169,0,62.97,1
"1041991",0,"site370",2002,68,165,0,62.97,0.972222222222222
"1042157",0,"site370",2010,66,172,0,62.97,1
"1042297",0,"site370",1999,65,171,0,62.97,0.972222222222222
"1042749",0,"site370",1998,64,173,1,62.97,0.972222222222222
"1043398",0,"site370",2004,70,166,0,62.97,0.7875
"1043584",0,"site370",2006,34,163,1,62.97,1
"1043894",0,"site370",2011,67,170,0,62.97,0.9875
"1043954",0,"site370",2000,66,173,0,62.97,0.972222222222222
"1044115",0,"site370",2005,32,174,1,62.97,1
"1044117",0,"site370",2008,64,178,0,62.97,1
"1044761",0,"site370",2009,65,178,0,62.97,0.9875
"1045293",0,"site370",2001,67,174,0,62.97,0.972222222222222
"1045774",9,"site371",2001,51,160,0,62.75,0.99375
"1046198",0,"site371",2010,65,160,0,62.75,1
"1046369",0,"site371",2009,64,159,1,62.75,1
"1046568",3,"site371",1999,49,163,0,62.75,0.99375
"1046622",8,"site371",2004,54,151,0,62.75,0.975
"1046660",2,"site371",1998,48,163,1,62.75,0.99375
"1047069",2,"site371",2003,53,164,0,62.75,1
"1047688",3,"site371",2000,50,163,0,62.75,0.99375
"1047948",5,"site371",2002,52,158,0,62.75,0.99375
"1048539",5,"site372",2009,19,160,1,62.76,0.9125
"1049082",26,"site372",2005,32,159,1,62.76,0.975
"1049115",14,"site372",2008,45,166,1,62.76,0.9625
"1049288",29,"site372",2003,46,156,1,62.76,0.925
"1049320",3,"site372",2011,42,160,1,62.76,0.925
"1049530",0,"site373",2011,67,147,0,62.98,0.9625
"1050475",0,"site373",2001,67,175,0,62.98,0.98125
"1050686",0,"site373",1998,64,175,1,62.98,0.98125
"1050955",7,"site373",2000,66,174,0,62.98,0.98125
"1051061",0,"site373",2010,66,152,0,62.98,0.975
"1051442",0,"site373",2007,63,156,1,62.98,1
"1051677",4,"site373",2002,68,166,0,62.98,0.98125
"1051882",2,"site373",1999,65,172,0,62.98,0.98125
"1052279",0,"site373",2004,70,165,0,62.98,1
"1052433",0,"site373",2003,69,163,0,62.98,1
"1052863",1,"site373",2008,64,161,0,62.98,0.975
"1052892",2,"site373",2012,68,157,0,62.98,0.9625
"1052935",1,"site373",2009,65,149,0,62.98,0.975
"1053162",14,"site374",2003,46,155,1,62.98,1
"1053918",14,"site374",2005,32,160,1,62.98,1
"1054116",3,"site374",2006,28,161,1,62.98,1
"1054152",4,"site374",2011,29,150,1,62.98,1
"1054198",7,"site374",2007,29,166,0,62.98,1
"1054414",1,"site374",2010,37,156,1,62.98,0.9875
"1054844",12,"site375",2008,45,167,1,62.76,1
"1055753",2,"site375",2003,69,166,1,62.76,1
"1055857",11,"site375",2009,25,152,1,62.76,1
"1055934",15,"site375",1999,41,151,1,62.76,1
"1056073",6,"site375",2011,42,151,1,62.76,1
"1056200",3,"site376",2009,41,160,1,62.76,1
"1056375",3,"site376",2006,52,151,1,62.76,1
"1056457",1,"site376",2002,44,162,1,62.76,1
"1056597",9,"site376",2011,20,172,1,62.76,1
"1056931",9,"site376",2008,42,155,1,62.76,1
"1057586",0,"site377",2009,64,166,1,62.99,1
"1057917",18,"site377",2008,15,144,1,62.99,1
"1058252",21,"site377",2007,23,149,1,62.99,1
"1058479",16,"site377",2012,28,156,0,62.99,1
"1058599",11,"site377",2011,42,149,1,62.99,1
"1059031",6,"site377",2003,45,169,1,62.99,1
"1059300",3,"site378",2008,42,156,1,62.99,1
"1059314",1,"site378",2009,25,149,0,62.99,1
"1059546",2,"site378",2011,20,171,1,62.99,1
"1060098",1,"site378",2003,45,168,1,62.99,1
"1060152",6,"site378",2007,23,148,1,62.99,1
"1060790",5,"site379",2008,42,160,1,62.76,0.9
"1060993",8,"site379",2006,52,152,1,62.76,0.8875
"1061320",2,"site379",2011,21,172,1,62.76,0.7625
"1061440",5,"site379",1999,41,152,1,62.76,0.85
"1061817",1,"site380",2006,54,158,0,62.76,1
"1061900",1,"site380",2007,55,158,0,62.76,1
"1062165",3,"site380",2011,36,156,1,62.76,1
"1062205",5,"site380",2002,52,157,0,62.76,1
"1062492",7,"site380",2001,51,153,1,62.76,1
"1062910",5,"site380",2008,42,161,1,62.76,1
"1063213",2,"site380",2009,57,160,0,62.76,1
"1063387",4,"site380",2004,52,156,1,62.76,1
"1064152",7,"site380",2003,53,154,0,62.76,1
"1064516",7,"site381",2008,42,157,1,62.99,1
"1064639",3,"site381",2003,27,168,1,62.99,0.975
"1064937",9,"site381",2012,28,159,1,62.99,1
"1065550",8,"site381",2005,51,164,1,62.99,1
"1065556",3,"site381",2010,56,150,0,62.99,1
"1065856",6,"site382",2003,27,167,1,62.99,1
"1066123",8,"site382",2008,54,164,0,62.99,1
"1066201",14,"site382",2012,58,156,0,62.99,1
"1066219",6,"site382",2005,51,161,1,62.99,1
"1066657",6,"site382",2009,25,150,1,62.99,1
"1067223",11,"site383",2009,57,163,0,62.76,1
"1067727",3,"site383",2003,36,157,0,62.76,1
"1068188",1,"site383",1999,41,153,1,62.76,0.998214285714286
"1068395",2,"site383",2010,58,155,0,62.76,1
"1068542",7,"site383",2001,34,164,1,62.76,0.998214285714286
"1068897",7,"site383",2012,39,147,1,62.76,1
"1069013",2,"site383",2008,56,151,0,62.76,1
"1069045",4,"site383",2004,37,157,0,62.76,0.9875
"1069269",4,"site383",2006,54,160,1,62.76,1
"1070040",8,"site384",2007,39,160,0,62.75,0.9625
"1070372",0,"site384",2004,60,160,1,62.75,0.9875
"1070576",5,"site384",2006,38,161,1,62.75,0.9625
"1070711",6,"site384",2012,39,152,0,62.75,0.9625
"1071160",3,"site384",2005,61,151,0,62.75,0.9875
"1071340",5,"site384",2011,38,152,1,62.75,0.9625
"1071473",3,"site385",2007,38,154,1,62.98,1
"1071900",2,"site385",2009,33,155,0,62.98,1
"1072132",4,"site385",2012,58,156,0,62.98,1
"1072319",0,"site385",2004,50,154,0,62.98,1
"1072335",0,"site385",2011,57,152,0,62.98,1
"1072341",3,"site385",2008,32,156,1,62.98,1
"1072538",1,"site385",2010,56,145,1,62.98,1
"1073537",7,"site385",2001,47,148,1,62.98,1
"1073716",6,"site386",2011,57,156,0,62.98,1
"1074267",10,"site386",2004,50,147,0,62.98,1
"1074540",13,"site386",2003,49,148,1,62.98,1
"1074695",17,"site386",2008,42,162,1,62.98,1
"1074759",3,"site387",2010,43,149,0,62.75,0.3375
"1074906",2,"site387",2005,38,154,0,62.75,0.325
"1074913",0,"site387",2004,37,163,1,62.75,0.325
"1075117",5,"site387",2003,59,159,1,62.75,0.3
"1075597",0,"site387",2009,42,149,0,62.75,0.3375
"1076721",6,"site388",2009,59,163,0,62.97,1
"1076894",8,"site388",2008,58,145,1,62.97,1
"1077349",6,"site388",2006,52,153,1,62.97,0.9875
"1077410",3,"site388",2011,38,161,1,62.97,0.95
"1077462",6,"site388",2004,62,151,1,62.97,1
"1077642",4,"site389",2009,59,148,0,62.96,0.8
"1078086",4,"site389",2005,55,153,0,62.96,0.8125
"1078285",3,"site389",2007,57,146,0,62.96,0.825
"1078743",1,"site389",2006,56,160,0,62.96,0.8125
"1078948",4,"site389",2004,54,155,0,62.96,0.75
"1079082",6,"site389",2002,52,151,1,62.96,0.7875
"1079208",2,"site389",2011,61,152,0,62.96,0.7875
"1079881",4,"site389",2012,62,145,0,62.96,0.775
"1079915",3,"site389",2003,53,148,0,62.96,0.7375
"1080109",0,"site390",2010,34,174,0,63.16,0.975
"1080474",0,"site390",2005,32,177,1,63.16,0.9875
"1080763",0,"site390",2008,32,179,1,63.16,0.4875
"1080798",0,"site390",2009,25,175,1,63.16,0.975
"1081300",0,"site390",2004,34,174,1,63.16,0.9875
"1081471",0,"site390",2011,18,179,1,63.16,0.975
"1081634",0,"site390",2012,36,171,0,63.16,0.975
"1082296",0,"site391",2010,34,173,0,63.18,0.95
"1082779",0,"site391",1998,30,181,1,63.18,0.991666666666667
"1083059",0,"site391",2008,32,178,1,63.18,1
"1083206",0,"site391",2012,36,173,0,63.18,1
"1083534",0,"site391",2004,36,173,0,63.18,1
"1083707",0,"site391",2006,22,172,1,63.18,1
"1083819",0,"site391",2005,32,176,1,63.18,1
"1083950",0,"site391",2009,25,176,0,63.18,1
"1084011",0,"site391",2011,19,180,1,63.18,1
"1084722",0,"site391",2007,17,177,1,63.18,0.975
"1084747",0,"site391",1999,30,174,1,63.18,0.991666666666667
"1085377",5,"site392",2008,32,175,1,63.4,1
"1085757",3,"site392",2003,38,166,1,63.4,1
"1086040",7,"site392",2004,20,156,1,63.4,1
"1086127",3,"site392",2010,34,172,0,63.4,1
"1086511",1,"site392",2007,49,178,1,63.4,1
"1086527",0,"site392",2011,18,171,1,63.4,1
"1086728",0,"site392",2006,22,162,0,63.4,1
"1086950",0,"site392",2009,61,142,1,63.4,1
"1087166",4,"site392",2005,32,165,1,63.4,1
"1087175",3,"site392",2012,36,174,0,63.4,1
"1088552",0,"site393",2000,66,178,0,63.19,0.5525
"1088634",0,"site393",2002,68,168,0,63.19,0.5525
"1088769",0,"site393",1999,65,173,0,63.19,0.5525
"1089090",0,"site393",1998,64,176,1,63.19,0.5525
"1089221",2,"site393",2009,19,161,1,63.19,0.55
"1089593",3,"site393",2005,32,163,1,63.19,0.5625
"1089781",4,"site393",2008,26,160,1,63.19,0.55
"1089925",6,"site393",2001,67,177,0,63.19,0.5525
"1090022",2,"site393",2011,18,172,1,63.19,0.55
"1090081",5,"site393",2010,34,175,1,63.19,0.55
"1090699",4,"site394",1998,64,177,1,63.19,0.785416666666667
"1091017",0,"site394",2001,67,176,0,63.19,0.785416666666667
"1091227",2,"site394",2009,55,161,0,63.19,0.8
"1091421",0,"site394",2010,56,160,0,63.19,0.8
"1091805",0,"site394",1999,65,174,0,63.19,0.785416666666667
"1091923",2,"site394",2008,54,157,0,63.19,0.8
"1091976",2,"site394",2006,52,161,1,63.19,0.8
"1092019",18,"site394",2002,68,167,0,63.19,0.785416666666667
"1092375",4,"site394",2007,53,166,0,63.19,0.7375
"1093414",8,"site394",2000,66,177,0,63.19,0.785416666666667
"1093588",4,"site394",2005,32,158,1,63.19,0.775
"1093845",10,"site395",2009,25,177,1,63.41,1
"1094062",6,"site395",2012,36,169,0,63.41,1
"1094278",11,"site395",2007,35,152,1,63.41,1
"1094363",12,"site395",2008,32,174,1,63.41,0.9875
"1094446",1,"site395",1998,53,176,1,63.41,0.998214285714286
"1094540",5,"site395",2003,27,177,1,63.41,1
"1094769",2,"site395",2011,18,178,1,63.41,1
"1095594",3,"site395",2010,34,171,0,63.41,1
"1096348",13,"site396",2003,27,176,1,63.42,1
"1096369",6,"site396",2005,32,157,1,63.42,1
"1096485",4,"site396",2009,41,161,1,63.42,1
"1097268",11,"site396",2012,28,166,1,63.42,1
"1097335",12,"site396",2008,32,176,1,63.42,1
"1097382",0,"site396",2010,62,155,1,63.42,0.8625
"1097719",1,"site397",1998,65,153,1,63.2,0.259375
"1097733",1,"site397",2011,29,151,1,63.2,0.2125
"1098339",7,"site397",2003,69,162,1,63.2,0.2375
"1098472",1,"site397",2007,73,146,0,63.2,0.35
"1098556",0,"site397",2010,28,163,1,63.2,0.2375
"1099039",4,"site398",2006,59,154,0,63.21,0.525
"1099174",1,"site398",2009,62,156,0,63.21,0.525
"1099634",3,"site398",2007,60,155,0,63.21,0.525
"1100352",0,"site398",2005,58,152,1,63.21,0.525
"1100372",3,"site398",1999,30,160,0,63.21,0.525
"1100433",4,"site398",1998,29,152,1,63.21,0.525
"1100801",3,"site398",2008,61,153,0,63.21,0.525
"1100818",7,"site398",2012,19,156,1,63.21,0.525
"1101285",1,"site399",2010,41,159,1,63.43,0.9375
"1102598",4,"site399",2005,59,164,0,63.43,0.9125
"1102928",3,"site399",2002,56,162,0,63.43,0.908333333333333
"1102940",3,"site399",2004,58,171,0,63.43,0.9375
"1102999",6,"site399",2008,75,153,1,63.43,0.8625
"1103097",4,"site399",2003,57,168,0,63.43,0.95
"1103120",6,"site399",2001,55,154,1,63.43,0.908333333333333
"1103267",10,"site399",2011,29,152,1,63.43,0.85
"1103597",2,"site400",2006,59,155,0,63.43,0.925
"1103856",5,"site400",2001,54,153,1,63.43,0.9390625
"1104008",3,"site400",2004,57,150,0,63.43,0.9625
"1104065",4,"site400",2008,61,157,0,63.43,0.925
"1104305",5,"site400",2009,62,157,0,63.43,0.925
"1104454",1,"site400",2002,55,151,0,63.43,0.9390625
"1104836",1,"site400",2007,60,156,0,63.43,0.925
"1104864",3,"site400",2003,56,157,0,63.43,0.925
"1104928",1,"site400",2005,58,148,0,63.43,0.925
"1105462",1,"site400",2012,64,154,1,63.43,1
"1106204",5,"site401",2009,36,152,1,63.21,1
"1106400",10,"site401",2007,73,147,1,63.21,1
"1106590",2,"site401",2011,29,149,1,63.21,1
"1106827",4,"site401",1999,41,157,1,63.21,1
"1107414",3,"site401",2008,15,153,1,63.21,1
"1107677",0,"site402",2003,66,163,1,63.21,1
"1107720",1,"site402",2011,57,166,0,63.21,1
"1108133",9,"site402",2008,45,170,1,63.21,1
"1108777",7,"site402",2005,51,165,1,63.21,1
"1108871",2,"site402",2009,36,157,1,63.21,0.975
"1108996",2,"site403",2011,42,157,1,63.43,1
"1109156",1,"site403",2008,15,158,1,63.43,1
"1109163",17,"site403",2007,23,150,1,63.43,1
"1109897",1,"site403",2001,64,159,1,63.43,1
"1110239",7,"site403",2006,72,156,1,63.43,1
"1110376",8,"site404",2008,45,171,1,63.44,1
"1110743",0,"site404",2012,30,166,1,63.44,1
"1111251",4,"site404",2007,53,168,1,63.44,1
"1111305",2,"site404",2005,71,156,1,63.44,1
"1111485",1,"site404",2001,64,160,1,63.44,1
"1111779",3,"site405",1998,40,159,1,63.21,0.9825
"1112001",7,"site405",2003,27,172,1,63.21,0.975
"1112303",5,"site405",2012,19,158,1,63.21,0.975
"1112437",3,"site405",2005,51,158,1,63.21,0.9875
"1112595",3,"site405",2009,55,159,0,63.21,1
"1112733",4,"site405",2008,42,158,1,63.21,0.975
"1113433",0,"site406",2006,62,157,1,63.21,1
"1113724",2,"site406",2007,63,155,0,63.21,1
"1114390",5,"site406",2011,63,160,1,63.21,1
"1114509",1,"site406",2008,64,151,0,63.21,1
"1114630",1,"site406",2001,47,155,1,63.21,0.975
"1114881",1,"site406",2003,27,165,1,63.21,0.875
"1115235",1,"site407",2009,65,152,0,63.44,1
"1115620",3,"site407",2005,38,162,1,63.44,1
"1115934",1,"site407",2011,63,159,1,63.44,1
"1116240",1,"site407",2002,44,163,1,63.44,1
"1116426",2,"site407",2008,64,153,1,63.44,1
"1116644",1,"site408",2010,56,151,0,63.43,1
"1116921",1,"site408",2012,43,159,1,63.43,0.9375
"1117054",5,"site408",2003,49,147,0,63.43,0.9375
"1117159",1,"site408",2002,48,150,1,63.43,0.934375
"1117299",4,"site408",2007,63,156,1,63.43,0.8625
"1118009",0,"site409",2008,55,158,0,63.21,1
"1118029",4,"site409",2010,57,175,0,63.21,1
"1118209",2,"site409",2009,56,150,0,63.21,1
"1118805",3,"site409",2012,59,168,0,63.21,1
"1119073",2,"site409",2006,53,161,0,63.21,1
"1119812",7,"site409",1999,41,155,1,63.21,1
"1119993",4,"site409",2011,58,156,0,63.21,1
"1120030",5,"site409",2002,49,152,0,63.21,1
"1120206",2,"site409",2000,47,163,1,63.21,1
"1120288",7,"site409",2005,52,174,0,63.21,1
"1120483",5,"site409",2004,51,171,0,63.21,1
"1120584",2,"site409",2003,50,165,0,63.21,1
"1120686",7,"site409",2007,54,153,0,63.21,1
"1121390",5,"site409",2001,48,173,0,63.21,1
"1121746",3,"site410",2002,48,142,1,63.2,1
"1121870",3,"site410",2011,63,158,1,63.2,1
"1122168",2,"site410",2006,62,156,1,63.2,1
"1122597",7,"site410",2008,54,165,0,63.2,1
"1122885",7,"site410",2003,49,144,0,63.2,1
"1123211",5,"site411",2012,64,162,1,63.43,1
"1123515",2,"site411",2000,46,160,0,63.43,0.925
"1123580",7,"site411",2009,37,168,0,63.43,0.9
"1124181",4,"site411",2004,50,156,0,63.43,0.9125
"1124214",6,"site411",2008,36,163,1,63.43,0.9
"1124240",3,"site411",2007,63,157,1,63.43,0.9125
"1124892",5,"site411",1999,45,165,1,63.43,0.925
"1125443",1,"site412",2010,62,161,1,63.43,0.9
"1125699",5,"site412",2008,64,152,1,63.43,0.875
"1125879",0,"site412",2002,48,148,1,63.43,0.88
"1125969",2,"site412",2003,49,152,0,63.43,0.875
"1126400",1,"site412",2009,65,153,0,63.43,0.875
"1126719",4,"site412",2004,50,152,0,63.43,0.875
"1126971",1,"site413",2005,55,159,0,63.2,0.675
"1127154",3,"site413",2009,65,151,1,63.2,0.65
"1127406",6,"site413",2012,39,160,1,63.2,0.65
"1127452",2,"site413",2002,52,144,1,63.2,0.675
"1127667",3,"site413",2004,54,149,0,63.2,0.725
"1127707",1,"site413",1998,40,157,1,63.2,0.675
"1128139",2,"site413",2008,36,165,1,63.2,0.6625
"1128783",3,"site413",2006,56,154,0,63.2,0.6875
"1129265",2,"site414",2008,32,162,1,63.19,0.725
"1129429",20,"site414",2004,47,162,1,63.19,0.7
"1129567",1,"site414",2006,52,154,1,63.19,0.7
"1129699",3,"site414",2012,39,161,1,63.19,0.7
"1130208",2,"site415",2006,56,156,1,63.42,0.925
"1130270",1,"site415",2011,61,157,0,63.42,0.9625
"1130472",2,"site415",2008,58,152,0,63.42,1
"1130845",5,"site415",2003,27,161,1,63.42,1
"1131245",4,"site416",2003,53,146,0,63.41,1
"1131696",0,"site416",2002,52,139,1,63.41,1
"1131889",3,"site416",2004,54,151,0,63.41,1
"1132110",8,"site416",2007,57,153,0,63.41,1
"1132224",3,"site416",2005,55,148,0,63.41,1
"1132933",4,"site416",2012,62,150,0,63.41,1
"1132982",2,"site416",2009,59,161,0,63.41,1
"1133179",0,"site417",2012,62,147,0,63.18,0.2
"1133310",0,"site417",2005,51,147,1,63.18,0.2
"1133710",0,"site417",2006,70,160,1,63.18,0.2
"1134124",0,"site417",2011,61,154,1,63.18,0.2
"1134292",0,"site417",1998,38,178,1,63.18,0.1975
"1134769",1,"site417",2008,32,156,1,63.18,0.1875
"1134931",3,"site418",2005,51,152,1,63.4,1
"1135444",1,"site418",2009,33,148,1,63.4,1
"1135821",6,"site418",2003,54,151,0,63.4,1
"1136101",2,"site418",2012,64,157,1,63.4,1
"1136115",5,"site418",2002,53,144,1,63.4,1
"1136213",0,"site419",1998,59,177,1,63.62,0.241666666666667
