"","count","site","yr","observerAge","day","firstSurvey","latitude","lineCov"
"1426836",2,"site583",2005,40,149,0,65.8,1
"1427230",2,"site583",2007,42,153,0,65.8,1
"1427432",2,"site583",2002,37,156,0,65.8,0.998214285714286
"1427618",1,"site583",2000,35,153,0,65.8,0.998214285714286
"1428159",5,"site583",2003,38,157,0,65.8,1
"1428260",3,"site583",2006,41,153,0,65.8,1
"1428759",2,"site583",2001,36,151,0,65.8,0.998214285714286
"1428897",0,"site583",1998,33,157,0,65.8,0.998214285714286
"1429137",2,"site583",1999,34,151,0,65.8,0.998214285714286
"1430275",0,"site584",2006,58,160,0,65.77,0.6125
"1430586",4,"site584",2010,62,166,0,65.77,0.625
"1430652",0,"site584",2008,60,158,0,65.77,0.6125
"1430892",0,"site584",2012,64,163,0,65.77,0.625
"1431095",4,"site584",2009,61,156,0,65.77,0.625
"1431633",1,"site584",2007,59,159,0,65.77,0.6
"1432003",2,"site584",2004,56,163,1,65.77,0.6375
"1432236",5,"site584",2011,63,155,0,65.77,0.625
"1432269",0,"site585",2003,50,148,1,66.02,1
"1432577",0,"site585",2007,47,146,1,66.02,1
"1432668",5,"site585",2010,21,154,0,66.02,1
"1433053",0,"site585",2012,31,158,1,66.02,1
"1433234",0,"site585",1998,33,162,1,66.02,0.925
"1433626",8,"site585",2008,19,165,1,66.02,0.625
"1434252",1,"site586",2011,43,160,1,66,0.825
"1434284",3,"site586",2003,55,157,0,66,0.85
"1434502",0,"site586",2010,21,156,1,66,0.8
"1435403",0,"site586",2002,54,155,1,66,0.8225
"1435451",4,"site586",2005,57,161,0,66,0.8125
"1435564",1,"site586",2008,36,160,1,66,0.825
"1435718",0,"site587",2005,69,177,1,65.73,0.3625
"1435827",1,"site587",2007,35,159,1,65.73,0.475
"1436124",3,"site587",2008,49,163,1,65.73,0.35
"1436535",0,"site587",2010,38,164,0,65.73,0.479166666666667
"1437168",0,"site588",2010,21,155,1,65.97,0.975
"1437248",0,"site588",1998,52,164,0,65.97,0.99375
"1437410",0,"site588",2008,44,162,1,65.97,1
"1438012",0,"site588",2003,43,166,1,65.97,1
"1438456",0,"site588",2004,44,164,0,65.97,1
"1438835",0,"site589",2008,36,148,0,65.95,1
"1439002",0,"site589",2004,53,166,1,65.95,1
"1439159",1,"site589",2010,20,164,1,65.95,1
"1439231",4,"site589",2007,35,146,1,65.95,1
"1439978",0,"site590",2008,49,164,1,65.7,0.3375
"1440525",0,"site590",2007,35,153,1,65.7,0.325
"1440578",0,"site590",2003,50,145,1,65.7,0.325
"1440846",1,"site590",2010,57,157,1,65.7,0.35
"1441445",0,"site591",2004,54,164,0,65.92,1
"1441473",0,"site591",2003,53,167,1,65.92,1
"1441725",0,"site591",2010,76,149,0,65.92,1
"1441913",0,"site591",2007,73,151,1,65.92,1
"1441949",0,"site591",2008,49,162,1,65.92,1
"1442314",0,"site592",2008,42,173,1,66.35,1
"1442861",0,"site592",2002,34,185,1,66.35,1
"1443129",0,"site592",2011,48,173,1,66.35,1
"1443234",0,"site592",2007,46,175,1,66.35,1
"1443730",0,"site593",2010,38,160,1,66.35,1
"1443833",0,"site593",2006,48,183,1,66.35,0.9625
"1444127",0,"site594",2002,25,168,1,66.35,0.715625
"1444376",0,"site594",2004,46,181,1,66.35,0.725
"1444723",0,"site594",2009,42,173,1,66.35,0.7125
"1444753",0,"site594",2008,36,167,1,66.35,0.7
"1445074",0,"site594",2010,20,172,1,66.35,0.725
"1445939",0,"site595",2011,53,183,0,66.58,0.8625
"1446257",0,"site595",2012,31,169,1,66.58,0.9125
"1446267",0,"site595",2009,51,181,0,66.58,0.875
"1446328",0,"site595",2008,42,181,1,66.58,0.925
"1446854",0,"site595",2000,42,190,1,66.58,0.8875
"1446869",0,"site595",2004,46,184,0,66.58,0.8625
"1446910",0,"site595",2002,34,182,1,66.58,0.8875
"1447660",0,"site596",2010,52,186,0,66.57,0.975
"1448043",0,"site596",2000,42,187,1,66.57,0.946875
"1448113",0,"site596",2008,36,166,1,66.57,1
"1448186",0,"site596",2004,46,178,0,66.57,0.9625
"1448254",0,"site596",2011,24,185,1,66.57,0.85
"1448755",0,"site597",2010,52,185,0,66.35,0.9875
"1448843",0,"site597",2004,47,185,1,66.35,0.9625
"1449268",0,"site597",2012,32,166,1,66.35,0.9875
"1449497",0,"site597",1999,41,172,1,66.35,0.9825
"1450055",0,"site597",2009,51,178,0,66.35,0.9875
"1450097",0,"site597",2008,44,181,1,66.35,0.9875
"1450526",0,"site598",2003,31,181,1,66.34,1
"1450700",0,"site598",2000,42,185,1,66.34,1
"1450773",0,"site598",2006,72,164,1,66.34,1
"1450832",0,"site598",2012,31,165,1,66.34,1
"1451051",0,"site598",2007,73,164,0,66.34,1
"1451858",0,"site598",2008,74,170,0,66.34,1
"1452127",0,"site598",2010,76,157,0,66.34,1
"1452753",0,"site599",2011,53,187,0,66.57,0.925
"1453012",0,"site599",2003,31,182,1,66.57,0.9125
"1453049",0,"site599",2008,50,185,1,66.57,0.875
"1453205",0,"site599",2009,51,183,0,66.57,0.9
"1454098",0,"site600",2011,53,180,0,66.56,0.925
"1454184",0,"site600",2009,51,177,0,66.56,0.95
"1454352",0,"site600",2008,42,183,1,66.56,0.8875
"1454425",0,"site600",2005,47,185,1,66.56,0.925
"1454883",0,"site601",2004,46,177,0,66.33,1
"1455058",1,"site601",2012,32,165,1,66.33,1
"1455222",0,"site601",2009,52,181,1,66.33,1
"1455602",0,"site601",2006,72,165,1,66.33,1
"1455773",0,"site601",1999,41,170,1,66.33,1
"1456333",0,"site601",2007,73,165,0,66.33,1
"1456398",0,"site601",2008,50,183,0,66.33,1
"1457003",0,"site602",2012,39,179,1,66.56,1
"1457171",0,"site602",2007,35,176,1,66.56,1
"1457177",0,"site602",2006,48,177,1,66.56,1
"1457417",0,"site603",2000,42,176,1,66.55,1
"1457529",0,"site603",2007,49,177,0,66.55,1
"1457563",0,"site603",2003,45,174,0,66.55,1
"1458115",0,"site604",2007,49,178,1,66.31,1
"1458304",0,"site604",2002,25,161,1,66.31,1
"1458939",0,"site605",2012,67,167,1,66.3,1
"1458953",0,"site605",2005,71,167,1,66.3,0.975
"1459266",0,"site605",2004,47,173,1,66.3,1
"1459561",0,"site605",2010,53,162,1,66.3,1
"1459701",4,"site605",2008,19,172,1,66.3,1
"1459858",0,"site605",2007,73,163,0,66.3,0.975
"1460232",0,"site605",2000,42,173,1,66.3,0.991666666666667
"1460732",0,"site606",2000,42,175,1,66.53,1
"1460909",0,"site606",2011,54,167,1,66.53,1
"1460918",0,"site606",2012,59,150,0,66.53,1
"1461046",0,"site606",2005,71,166,1,66.53,1
"1462072",0,"site606",2008,57,170,1,66.53,1
"1462261",0,"site606",2009,75,159,0,66.53,1
"1462318",0,"site606",2004,47,175,1,66.53,1
"1462749",0,"site606",2007,54,147,1,66.53,1
"1462904",0,"site607",2012,58,164,1,66.52,0.975
"1463105",0,"site607",2004,47,174,1,66.52,0.9625
"1463459",0,"site607",2010,53,163,1,66.52,0.9625
"1463616",0,"site607",2006,72,163,1,66.52,0.85
"1463914",0,"site607",2008,36,175,1,66.52,0.8375
"1464096",0,"site607",2007,54,153,1,66.52,0.9625
"1464577",0,"site608",2008,52,168,1,66.28,1
"1464773",0,"site608",2012,58,163,1,66.28,1
"1464881",0,"site608",2004,53,159,1,66.28,1
"1464966",0,"site608",2007,49,174,0,66.28,1
"1465045",0,"site608",2000,42,172,1,66.28,1
"1465919",0,"site608",2010,53,161,1,66.28,1
"1465998",0,"site608",2009,25,174,1,66.28,1
"1466483",0,"site609",2010,53,160,1,66.26,0.8375
"1466893",0,"site609",2012,31,156,1,66.26,0.825
"1467211",0,"site609",2009,75,154,1,66.26,0.7875
"1467286",0,"site609",2004,53,158,1,66.26,0.875
"1467573",0,"site609",2006,46,154,1,66.26,0.95
"1468573",0,"site610",2004,53,160,1,66.5,0.875
"1468887",0,"site610",2010,76,148,0,66.5,0.75
"1469178",0,"site610",2009,37,176,1,66.5,0.7375
"1469364",3,"site610",2008,19,178,1,66.5,0.875
"1469384",0,"site610",2007,23,184,1,66.5,0.875
"1469572",0,"site610",2012,55,182,1,66.5,0.7625
"1469604",0,"site610",2006,72,162,1,66.5,0.7125
"1469984",0,"site611",2010,21,168,1,66.49,1
"1470297",0,"site611",2007,49,176,1,66.49,0.9875
"1470326",0,"site611",2008,57,169,1,66.49,0.925
"1470383",0,"site611",2004,53,169,1,66.49,1
"1470958",0,"site612",2003,38,159,0,66.24,1
"1471172",0,"site612",2008,36,150,1,66.24,1
"1471555",0,"site612",1998,33,160,0,66.24,1
"1471738",0,"site612",2012,32,156,1,66.24,1
"1471788",0,"site612",1999,34,154,0,66.24,1
"1472350",0,"site612",2000,35,159,0,66.24,1
"1472962",0,"site612",2005,40,152,0,66.24,1
"1473144",0,"site613",2010,20,165,1,66.22,1
"1473312",1,"site613",2008,36,158,0,66.22,1
"1473612",0,"site613",2007,35,166,1,66.22,1
"1473716",0,"site613",2004,53,168,1,66.22,1
"1474187",0,"site613",2012,59,180,1,66.22,1
"1474835",0,"site614",2007,49,175,0,66.47,0.975
"1475243",0,"site614",2001,43,168,1,66.47,0.991666666666667
"1475402",0,"site614",2010,57,158,1,66.47,1
"1475550",0,"site614",2012,59,151,0,66.47,1
"1476179",1,"site615",2008,43,158,1,66.44,0.9125
"1476375",0,"site615",2010,38,166,1,66.44,0.9125
"1476474",0,"site615",2009,53,153,1,66.44,0.9
"1476572",0,"site615",2004,53,171,1,66.44,0.925
"1476750",0,"site616",2012,59,166,1,66.2,0.8375
"1476921",1,"site616",2003,50,146,1,66.2,0.825
"1477241",0,"site616",2005,71,161,1,66.2,0.8
"1477399",0,"site616",2010,20,166,1,66.2,0.825
"1478114",0,"site616",2008,44,161,1,66.2,0.8
"1478274",0,"site617",2008,49,159,1,66.17,1
"1478536",0,"site617",2011,21,163,1,66.17,1
"1478589",0,"site617",2004,53,167,1,66.17,1
"1478736",0,"site617",2006,53,152,1,66.17,1
"1478861",0,"site617",2009,53,152,1,66.17,1
"1479591",4,"site618",2001,43,169,1,66.42,0.820833333333333
"1480075",4,"site618",2005,40,150,1,66.42,0.925
"1480216",0,"site618",2008,40,171,1,66.42,0.7875
"1480262",2,"site618",2010,38,165,1,66.42,0.75
"1480813",1,"site619",2008,49,161,0,66.39,0.5375
"1480941",2,"site619",2006,47,159,0,66.39,0.5375
"1481068",1,"site619",2003,44,158,0,66.39,0.5375
"1481073",3,"site619",2004,45,166,0,66.39,0.5375
"1481126",2,"site619",2002,43,166,0,66.39,0.5375
"1482172",0,"site619",2001,42,163,1,66.39,0.5375
"1482551",0,"site620",2008,44,160,1,66.14,1
"1482745",0,"site620",2005,71,162,1,66.14,1
"1482827",0,"site620",2003,53,168,1,66.14,1
"1483328",0,"site620",2010,76,150,0,66.14,1
"1483845",0,"site621",2003,31,179,1,66.8,0.95
"1483960",0,"site621",2000,42,188,1,66.8,0.933333333333333
"1484184",0,"site621",2008,42,179,1,66.8,0.9375
"1484478",0,"site621",2009,51,179,0,66.8,0.9125
"1484731",0,"site622",2007,54,176,1,66.8,1
"1484938",0,"site622",2012,59,186,0,66.8,1
"1485053",0,"site622",2008,50,187,1,66.8,1
"1485371",0,"site622",2011,50,178,1,66.8,1
"1486132",0,"site623",2008,24,184,1,67.02,1
"1486272",0,"site623",2004,51,195,1,67.02,1
"1486606",0,"site623",2012,54,186,1,67.02,1
"1486717",0,"site623",2011,58,178,0,67.02,1
"1486972",0,"site624",2008,50,189,1,66.79,1
"1487101",0,"site624",2007,54,181,1,66.79,1
"1487375",0,"site624",2010,42,171,1,66.79,0.95
"1488023",0,"site625",2012,59,179,1,66.79,0.9875
"1488167",0,"site625",2003,31,186,1,66.79,0.9875
"1488201",0,"site625",2008,50,188,1,66.79,0.975
"1488347",0,"site625",2010,49,171,1,66.79,0.9625
"1489635",0,"site626",2012,39,175,1,67.02,0.6625
"1490009",0,"site626",2009,56,167,1,67.02,0.65
"1490139",0,"site626",2004,51,191,1,67.02,0.65
"1490173",0,"site626",2011,43,178,1,67.02,0.75
"1490212",0,"site626",2008,36,185,0,67.02,0.6625
"1490334",0,"site626",2007,35,179,1,67.02,0.5875
"1490435",0,"site627",2008,36,181,1,67.01,0.925
"1490725",0,"site627",2012,39,180,1,67.01,0.9375
"1490755",0,"site627",2005,40,178,1,67.01,0.875
"1491163",0,"site627",2003,31,184,1,67.01,0.9125
"1491293",0,"site627",2010,42,172,1,67.01,0.9375
"1491683",0,"site627",2000,42,181,1,67.01,0.920833333333333
"1492415",0,"site627",2007,23,178,1,67.01,0.9375
"1492597",0,"site628",2008,25,176,1,66.78,1
"1493061",0,"site628",2011,50,179,1,66.78,1
"1493419",0,"site628",2012,39,177,1,66.78,1
"1493574",0,"site628",2009,37,178,1,66.78,1
"1493697",0,"site628",2000,42,182,1,66.78,1
"1493992",0,"site629",2011,54,184,0,66.77,0.6375
"1494160",0,"site629",2008,36,179,1,66.77,0.6
"1494402",0,"site629",2005,40,164,1,66.77,0.5375
"1494659",0,"site629",2010,53,166,1,66.77,0.6625
"1495050",0,"site629",2003,45,175,1,66.77,0.6875
"1495323",0,"site629",2007,54,154,1,66.77,0.675
"1495713",0,"site630",2011,43,179,1,67,1
"1496145",0,"site630",2008,24,176,1,67,1
"1496345",0,"site630",2005,40,172,1,67,1
"1496753",0,"site630",2012,54,182,0,67,1
"1496841",0,"site630",2000,42,180,1,67,1
"1497086",0,"site631",2008,24,180,1,66.99,1
"1497656",0,"site631",2011,58,179,1,66.99,1
"1497772",0,"site631",2004,40,150,1,66.99,1
"1497931",0,"site632",2010,53,167,1,66.76,1
"1498496",0,"site632",1999,31,168,0,66.76,0.856944444444445
"1499782",0,"site632",2004,51,153,0,66.76,1
"1499933",0,"site632",2005,52,163,0,66.76,0.75
"1500044",0,"site632",2011,54,164,0,66.76,1
"1500114",0,"site632",2003,50,146,1,66.76,1
"1500374",0,"site632",2007,54,150,0,66.76,0.75
"1500385",0,"site632",2006,53,151,0,66.76,0.75
"1500401",0,"site632",2012,54,181,1,66.76,0.75
"1500833",0,"site632",2008,24,178,1,66.76,0.7125
"1501430",0,"site633",2009,25,177,1,66.74,1
"1501627",0,"site633",2008,40,164,0,66.74,1
"1501834",0,"site633",1998,30,170,1,66.74,1
"1502110",0,"site633",2007,50,177,1,66.74,1
"1502267",0,"site633",2010,53,165,0,66.74,1
"1502547",0,"site633",2004,53,161,1,66.74,1
"1502835",0,"site633",2012,55,179,0,66.74,1
"1502912",0,"site634",2004,51,156,0,66.98,1
"1503074",0,"site634",2010,53,182,1,66.98,1
"1503189",0,"site634",2003,50,149,1,66.98,1
"1503680",0,"site634",2007,35,182,1,66.98,1
"1503990",0,"site635",2007,23,181,1,66.97,1
"1504072",3,"site635",2006,40,169,1,66.97,1
"1504290",0,"site635",1998,30,172,1,66.97,1
"1504899",0,"site635",2011,54,182,1,66.97,1
"1504992",0,"site635",2005,37,164,0,66.97,1
"1505199",0,"site635",2008,25,173,1,66.97,1
"1505732",0,"site636",2012,55,185,0,66.73,0.9875
"1506113",5,"site636",2008,19,174,1,66.73,0.95
"1506236",0,"site636",2011,54,172,0,66.73,0.9875
"1506457",0,"site636",2007,50,170,0,66.73,0.975
"1506760",0,"site636",2002,44,168,1,66.73,0.980357142857143
"1507156",2,"site636",2010,38,168,1,66.73,1
"1507262",0,"site636",2004,47,184,1,66.73,0.975
"1507350",0,"site636",2009,52,160,0,66.73,0.9875
"1508292",0,"site637",2005,40,163,1,66.71,1
"1509181",0,"site637",2010,20,168,1,66.71,1
"1509247",0,"site637",2009,52,159,0,66.71,1
"1509454",0,"site637",2007,50,169,0,66.71,1
"1509657",0,"site637",2004,47,177,1,66.71,0.9875
"1509677",0,"site637",2012,55,184,0,66.71,1
"1509928",0,"site637",1999,31,165,1,66.71,0.9984375
"1510065",0,"site637",2011,54,173,0,66.71,1
"1510079",2,"site637",2008,19,179,1,66.71,1
"1510769",0,"site638",1998,30,157,1,66.95,0.995833333333333
"1510823",0,"site638",2011,54,166,0,66.95,1
"1511649",0,"site638",2008,40,161,0,66.95,1
"1511661",0,"site638",2012,55,186,0,66.95,1
"1511839",0,"site638",2009,52,167,0,66.95,1
"1511856",0,"site638",2007,50,164,0,66.95,1
"1512441",0,"site638",2002,44,170,1,66.95,0.995833333333333
"1512867",0,"site638",1999,31,158,0,66.95,0.995833333333333
"1513033",0,"site638",2000,32,163,0,66.95,0.995833333333333
"1513155",1,"site638",2004,47,175,1,66.95,0.975
"1513521",0,"site639",2012,55,180,0,66.93,1
"1513605",0,"site639",2004,70,156,1,66.93,1
"1513841",0,"site639",2010,53,174,0,66.93,1
"1513952",0,"site639",2009,75,157,0,66.93,1
"1514150",0,"site639",2006,38,165,1,66.93,1
"1514325",0,"site639",2007,50,165,1,66.93,1
"1515142",0,"site639",2011,54,165,0,66.93,1
"1515154",0,"site639",2008,51,166,0,66.93,1
"1516121",0,"site640",2008,51,167,0,66.69,0.9875
"1516994",0,"site640",2010,76,153,0,66.69,1
"1517073",0,"site640",2011,21,165,1,66.69,0.975
"1517087",1,"site640",2005,71,165,1,66.69,1
"1517178",0,"site640",2004,47,182,1,66.69,1
"1517504",0,"site641",2008,40,162,1,66.67,1
"1517766",0,"site641",2009,52,158,1,66.67,1
"1517831",0,"site641",2003,49,175,1,66.67,1
"1518130",0,"site641",2010,38,167,1,66.67,1
"1518384",0,"site641",2005,71,163,1,66.67,1
"1518964",0,"site642",2010,20,167,1,66.91,1
"1518976",0,"site642",2001,43,172,1,66.91,0.98125
"1519222",0,"site642",2008,40,163,1,66.91,0.925
"1519721",0,"site642",2004,47,179,1,66.91,1
"1519780",2,"site642",2007,50,167,0,66.91,1
"1520400",0,"site643",2008,40,173,1,66.89,0.9125
"1520402",0,"site643",2005,71,164,1,66.89,0.9375
"1520446",0,"site643",2009,75,155,0,66.89,0.9375
"1520542",0,"site643",2007,73,154,0,66.89,0.9375
"1520881",0,"site643",2010,53,173,1,66.89,0.9125
"1521145",0,"site643",2011,54,179,0,66.89,0.9125
"1522005",0,"site644",2004,70,155,1,66.64,1
"1522015",0,"site644",2011,21,164,1,66.64,0.95
"1522067",0,"site644",2009,37,173,1,66.64,0.95
"1522207",0,"site644",2010,76,151,0,66.64,1
"1522865",0,"site644",2008,51,173,1,66.64,0.9625
"1523477",1,"site645",2010,21,171,1,66.62,0.875
"1523552",0,"site645",2008,49,158,0,66.62,0.9375
"1523855",0,"site645",2006,53,150,1,66.62,0.9375
"1524104",0,"site645",2001,43,170,1,66.62,0.921875
"1524244",0,"site645",2007,48,163,1,66.62,0.9375
"1524580",0,"site646",2008,49,160,1,66.86,1
"1524590",0,"site646",2005,40,151,1,66.86,1
"1524629",0,"site646",2001,43,171,1,66.86,1
"1525023",2,"site646",2010,21,175,1,66.86,1
"1525823",0,"site647",2008,51,174,1,66.84,0.95
"1525956",2,"site647",2006,53,158,1,66.84,0.9875
"1526012",2,"site647",2010,21,173,1,66.84,0.925
"1526479",0,"site647",2004,53,172,1,66.84,1
"1526871",0,"site648",2006,61,181,1,67.25,0.825
"1527389",0,"site648",2012,59,185,0,67.25,0.8125
"1527612",0,"site648",2004,51,198,1,67.25,0.8125
"1527884",0,"site648",2008,55,170,1,67.25,0.8125
"1527926",0,"site649",2004,51,200,1,67.47,0.35
"1528003",0,"site649",2009,41,189,1,67.47,0.35
"1528785",0,"site650",2012,54,185,1,67.24,0.8875
"1529077",0,"site650",2009,56,170,1,67.24,0.9625
"1529241",0,"site650",2003,45,174,1,67.24,1
"1529292",0,"site651",2011,59,184,1,67.47,1
"1529347",0,"site651",2003,50,177,1,67.47,0.95
"1530064",0,"site651",2004,46,177,1,67.47,0.975
"1530213",0,"site651",2012,59,183,0,67.47,0.975
"1530561",0,"site651",2009,56,189,1,67.47,0.9875
"1531213",0,"site652",2005,47,177,1,67.46,0.875
"1531358",0,"site652",2009,41,188,1,67.46,0.425
"1531471",0,"site652",2010,57,177,1,67.46,0.9875
"1531804",0,"site653",2008,42,185,1,67.23,0.7
"1532201",0,"site653",2009,25,180,1,67.23,0.7125
"1532229",0,"site653",2004,50,184,1,67.23,0.4875
"1532439",0,"site653",2003,45,180,1,67.23,0.75
"1532487",0,"site653",2011,38,184,1,67.23,0.6875
"1533124",0,"site653",2007,49,182,0,67.23,0.575
"1533716",0,"site654",2012,54,190,0,67.22,1
"1534187",0,"site654",2007,49,184,0,67.22,1
"1534285",0,"site654",2011,58,186,1,67.22,1
"1534367",0,"site654",2003,45,182,1,67.22,1
"1534406",0,"site654",2008,54,169,1,67.22,1
"1534741",0,"site655",2008,52,171,1,67.45,0.9
"1535428",0,"site655",2012,55,188,1,67.45,0.9875
"1535833",1,"site655",2002,48,181,1,67.45,0.97
"1536127",0,"site655",2007,49,179,0,67.45,1
"1536289",0,"site655",1999,31,173,0,67.45,0.97
"1536297",0,"site655",1998,30,175,1,67.45,0.97
"1536329",0,"site655",2011,38,183,1,67.45,0.9625
"1536366",0,"site655",2003,45,177,1,67.45,1
"1536807",0,"site656",2010,57,187,0,67.44,1
"1537139",0,"site656",2008,55,189,0,67.44,1
"1537191",0,"site656",2003,50,164,1,67.44,1
"1537755",0,"site656",2006,53,167,0,67.44,1
"1538137",0,"site657",1999,31,161,0,67.2,0.9875
"1538797",0,"site657",2008,55,157,0,67.2,0.9875
"1539665",0,"site657",2004,51,159,0,67.2,0.9875
"1539695",0,"site657",2012,59,178,0,67.2,0.9875
"1539881",0,"site657",2003,50,166,0,67.2,0.9875
"1540106",0,"site657",2006,53,152,0,67.2,0.9875
"1540630",0,"site657",1998,30,166,0,67.2,0.9875
"1540647",0,"site657",2000,32,161,0,67.2,0.9875
"1540782",0,"site657",2002,49,153,1,67.2,0.9875
"1541197",0,"site657",2005,52,164,0,67.2,0.9875
"1541373",0,"site658",2005,52,167,0,67.19,1
"1541598",0,"site658",2012,59,170,0,67.19,1
"1541692",0,"site658",2008,40,157,0,67.19,1
"1542021",0,"site658",2006,53,156,0,67.19,1
"1542527",0,"site658",2003,50,152,1,67.19,1
"1542697",0,"site658",1998,30,173,1,67.19,1
"1542801",0,"site658",2004,51,172,0,67.19,1
"1542850",0,"site658",1999,31,172,0,67.19,1
"1543459",0,"site659",2011,58,185,0,67.43,0.9625
"1543532",0,"site659",2003,50,161,1,67.43,0.95
"1544187",0,"site659",2006,53,163,0,67.43,0.95
"1544516",0,"site659",2004,51,168,0,67.43,0.95
"1544590",0,"site660",2004,51,163,0,67.41,1
"1545381",0,"site660",2007,50,180,1,67.41,1
"1545448",0,"site660",2005,52,168,0,67.41,1
"1545922",0,"site660",2009,52,174,0,67.41,1
"1546205",0,"site660",2003,50,159,1,67.41,1
"1546420",0,"site660",2012,59,172,0,67.41,1
"1546453",0,"site660",2006,53,160,0,67.41,1
"1546754",0,"site660",2008,51,183,0,67.41,1
"1547964",12,"site661",2000,32,167,0,67.17,0.633333333333333
"1548438",3,"site661",2008,51,181,1,67.17,0.6375
"1548599",13,"site661",2010,53,178,0,67.17,0.6375
"1548747",8,"site661",1998,30,162,0,67.17,0.633333333333333
"1549174",7,"site661",1999,31,162,0,67.17,0.633333333333333
"1549271",4,"site661",2003,45,176,1,67.17,0.625
"1549377",0,"site662",1998,30,168,1,67.15,0.971428571428572
"1549721",0,"site662",2008,40,165,1,67.15,0.975
"1549808",0,"site662",2009,52,169,1,67.15,0.9625
"1550101",0,"site662",2000,32,170,0,67.15,0.971428571428572
"1550234",0,"site662",2012,67,168,0,67.15,0.975
"1550297",0,"site662",2005,37,166,0,67.15,1
"1550332",0,"site662",2003,49,177,1,67.15,0.9625
"1551427",0,"site662",1999,31,160,0,67.15,0.971428571428572
"1551549",0,"site662",2006,40,157,1,67.15,0.95
"1551933",0,"site662",2011,66,165,1,67.15,0.975
"1552202",0,"site663",2009,25,169,1,67.4,1
"1552241",0,"site663",2003,50,156,1,67.4,1
"1552655",0,"site663",2005,37,170,1,67.4,1
"1553094",0,"site663",2006,38,156,1,67.4,1
"1553436",0,"site664",2006,38,167,1,67.38,0.9375
"1553591",0,"site664",2007,50,178,1,67.38,0.975
"1553821",0,"site664",2004,50,175,0,67.38,0.9625
"1554086",0,"site664",2011,54,177,0,67.38,0.9875
"1554613",0,"site664",2010,53,172,0,67.38,0.9875
"1555046",0,"site664",2003,49,171,1,67.38,0.9625
"1555102",0,"site664",2008,54,172,0,67.38,0.925
"1555343",0,"site665",2008,47,173,1,67.13,1
"1555789",0,"site665",2009,41,171,1,67.13,1
"1556195",0,"site665",2005,37,167,0,67.13,1
"1556387",0,"site666",2009,75,156,1,67.11,1
"1556677",0,"site666",2008,40,170,1,67.11,1
"1557063",0,"site666",2012,67,169,1,67.11,0.875
"1557066",0,"site666",2001,43,173,1,67.11,0.96875
"1557257",0,"site666",2004,53,162,1,67.11,1
"1557913",0,"site667",2005,37,168,1,67.36,0.95
"1558093",0,"site667",2001,43,174,1,67.36,0.8625
